product_id,product_name,category,brand,cost_price,unit_price,margin_pct,profit_per_unit,price_segment
P0956,BrandA Beat,Apparel,BrandC,168.71,207.68,18.76,38.97,Mid-Range
P0957,BrandA Sense,Home & Kitchen,BrandD,192.43,264.21,27.17,71.77999999999997,Mid-Range
P0958,BrandC It,Apparel,BrandB,25.82,32.7,21.04,6.880000000000003,Budget
P0959,BrandC Figure,Apparel,BrandB,50.03,56.21,10.99,6.18,Budget
P0960,BrandA Whatever,Personal Care,BrandB,102.95,169.27,39.18,66.32000000000001,Mid-Range
P0961,BrandC Research,Apparel,BrandD,100.83,123.39,18.28,22.560000000000002,Budget
P0962,BrandB Image,Apparel,BrandA,84.67,166.96,49.29,82.29,Mid-Range
P0963,BrandC Ability,Personal Care,BrandB,149.76,297.94,49.73,148.18,Mid-Range
P0964,BrandB Board,Electronics,BrandB,185.79,369.18,49.67,183.39000000000001,Premium
P0965,BrandD Produce,Home & Kitchen,BrandD,178.08,264.41,32.65,86.33000000000001,Mid-Range
P0966,BrandA Nature,Personal Care,BrandC,81.86,159.24,48.59,77.38000000000001,Mid-Range
P0967,BrandA It,Electronics,BrandD,94.1,177.85,47.09,83.75,Mid-Range
P0968,BrandB Long,Personal Care,BrandA,113.75,177.96,36.08,64.21000000000001,Mid-Range
P0969,BrandA Team,Apparel,BrandC,90.71,171.98,47.26,81.27,Mid-Range
P0970,BrandC Woman,Personal Care,BrandB,87.38,144.34,39.46,56.96000000000001,Budget
P0971,BrandA Enjoy,Apparel,BrandD,166.83,251.33,33.62,84.5,Mid-Range
P0972,BrandA Only,Apparel,BrandB,81.65,113.58,28.11,31.929999999999993,Budget
P0973,BrandA Water,Apparel,BrandD,120.11,209.16,42.58,89.05,Mid-Range
P0974,BrandB Or,Personal Care,BrandD,53.77,92.62,41.95,38.85,Budget
P0975,BrandB Mission,Electronics,BrandA,27.26,41.01,33.53,13.749999999999996,Budget
P0976,BrandC Face,Electronics,BrandD,146.74,290.2,49.43,143.45999999999998,Mid-Range
P0977,BrandB Sometimes,Personal Care,BrandD,13.56,17.0,20.24,3.4399999999999995,Budget
P0978,BrandC Ability,Apparel,BrandB,174.42,219.94,20.7,45.52000000000001,Mid-Range
P0979,BrandA Order,Personal Care,BrandC,65.36,117.11,44.19,51.75,Budget
P0980,BrandD Set,Home & Kitchen,BrandB,27.92,34.02,17.93,6.100000000000001,Budget
P0981,BrandB Four,Electronics,BrandC,7.38,11.42,35.38,4.04,Budget
P0982,BrandD Visit,Electronics,BrandD,51.39,83.76,38.65,32.370000000000005,Budget
P0983,BrandD Garden,Personal Care,BrandD,91.17,149.62,39.07,58.45,Budget
P0984,BrandA Cover,Apparel,BrandC,125.85,201.59,37.57,75.74000000000001,Mid-Range
P0985,BrandB Play,Electronics,BrandB,33.91,57.24,40.76,23.330000000000005,Budget
P0986,BrandA Film,Apparel,BrandA,135.06,250.43,46.07,115.37,Mid-Range
P0987,BrandC Author,Home & Kitchen,BrandA,14.56,21.48,32.22,6.92,Budget
P0988,BrandB Walk,Apparel,BrandD,124.16,213.85,41.94,89.69,Mid-Range
P0989,BrandB Eat,Personal Care,BrandC,186.64,220.95,15.53,34.31,Mid-Range
P0990,BrandC Apply,Home & Kitchen,BrandC,180.02,330.92,45.6,150.9,Premium
P0991,BrandD Stand,Electronics,BrandC,96.81,117.12,17.34,20.310000000000002,Budget
P0992,BrandC Pressure,Home & Kitchen,BrandD,107.31,185.24,42.07,77.93,Mid-Range
P0993,BrandA Morning,Electronics,BrandA,99.31,170.79,41.85,71.47999999999999,Mid-Range
P0994,BrandC Bag,Personal Care,BrandC,55.63,89.99,38.18,34.35999999999999,Budget
P0995,BrandC Base,Apparel,BrandD,106.34,177.45,40.07,71.10999999999999,Mid-Range
P0996,BrandD Care,Apparel,BrandB,143.17,283.67,49.53,140.50000000000003,Mid-Range
P0997,BrandA Dream,Electronics,BrandA,95.65,173.8,44.97,78.15,Mid-Range
P0998,BrandB Stuff,Personal Care,BrandD,13.87,19.62,29.31,5.750000000000002,Budget
P0999,BrandB Public,Electronics,BrandB,139.55,185.46,24.75,45.91,Mid-Range
P1000,BrandA Bed,Home & Kitchen,BrandC,103.8,144.44,28.14,40.64,Budget
P1001,BrandA Present,Electronics,BrandD,71.57,125.39,42.92,53.82000000000001,Budget
P1002,BrandA Lot,Apparel,BrandB,69.45,97.52,28.78,28.069999999999993,Budget
P1003,BrandD Floor,Personal Care,BrandA,130.9,200.71,34.78,69.81,Mid-Range
P1004,BrandD Bill,Home & Kitchen,BrandD,157.88,232.49,32.09,74.61000000000001,Mid-Range
P1005,BrandA Arm,Home & Kitchen,BrandC,113.26,126.49,10.46,13.22999999999999,Budget
P1006,BrandC Role,Home & Kitchen,BrandA,194.07,262.46,26.06,68.38999999999999,Mid-Range
P1007,BrandA Few,Home & Kitchen,BrandD,127.17,236.3,46.18,109.13000000000001,Mid-Range
P1008,BrandD Smile,Apparel,BrandA,173.6,308.38,43.71,134.78,Premium
P1009,BrandC Then,Electronics,BrandC,85.7,132.61,35.37,46.91000000000001,Budget
P1010,BrandB Future,Home & Kitchen,BrandD,166.74,228.83,27.13,62.09,Mid-Range
P1011,BrandC Receive,Apparel,BrandA,77.97,88.39,11.79,10.420000000000002,Budget
P1012,BrandB Up,Electronics,BrandD,103.67,188.59,45.03,84.92,Mid-Range
P1013,BrandB Wide,Apparel,BrandC,185.11,325.64,43.16,140.52999999999997,Premium
P1014,BrandC Still,Home & Kitchen,BrandB,155.05,184.27,15.86,29.22,Mid-Range
P1015,BrandB Southern,Apparel,BrandA,94.58,164.79,42.61,70.21,Mid-Range
P1016,BrandA Watch,Electronics,BrandC,186.81,321.0,41.8,134.19,Premium
P1017,BrandA Election,Home & Kitchen,BrandD,178.39,212.78,16.16,34.390000000000015,Mid-Range
P1018,BrandC Participant,Electronics,BrandC,129.58,167.01,22.41,37.42999999999998,Mid-Range
P1019,BrandB Try,Apparel,BrandC,58.95,81.78,27.92,22.83,Budget
P1020,BrandD Oil,Electronics,BrandC,34.12,45.93,25.71,11.810000000000002,Budget
P1021,BrandA See,Electronics,BrandB,110.79,176.65,37.28,65.86,Mid-Range
P1022,BrandC Much,Apparel,BrandC,116.95,146.67,20.26,29.719999999999985,Budget
P1023,BrandC Magazine,Home & Kitchen,BrandD,14.89,16.77,11.21,1.879999999999999,Budget
P1024,BrandA None,Electronics,BrandD,15.49,22.98,32.59,7.49,Budget
P1025,BrandB Recent,Personal Care,BrandC,65.93,121.03,45.53,55.099999999999994,Budget
P1026,BrandA Network,Personal Care,BrandB,23.12,42.13,45.12,19.01,Budget
P1027,BrandD Source,Electronics,BrandD,65.53,110.09,40.48,44.56,Budget
P1028,BrandD Tree,Personal Care,BrandB,189.75,233.27,18.66,43.52000000000001,Mid-Range
P1029,BrandC Energy,Home & Kitchen,BrandD,40.75,78.47,48.07,37.72,Budget
P1030,BrandC Important,Home & Kitchen,BrandD,100.06,115.95,13.7,15.89,Budget
P1031,BrandA Seek,Home & Kitchen,BrandD,94.94,119.03,20.24,24.090000000000003,Budget
P1032,BrandC Travel,Apparel,BrandA,84.11,146.59,42.62,62.480000000000004,Budget
P1033,BrandA Life,Home & Kitchen,BrandA,159.52,251.96,36.69,92.44,Mid-Range
P1034,BrandD Left,Personal Care,BrandB,126.07,200.85,37.23,74.78,Mid-Range
P1035,BrandD Several,Personal Care,BrandA,71.44,130.92,45.43,59.47999999999999,Budget
P1036,BrandD Knowledge,Personal Care,BrandC,111.18,145.93,23.81,34.75,Budget
P1037,BrandA Try,Personal Care,BrandA,120.47,182.71,34.06,62.24000000000001,Mid-Range
P1038,BrandA Store,Personal Care,BrandB,65.07,95.34,31.75,30.27000000000001,Budget
P1039,BrandA Owner,Personal Care,BrandC,101.39,171.77,40.97,70.38000000000001,Mid-Range
P1040,BrandA Series,Apparel,BrandB,178.02,340.54,47.72,162.52,Premium
P1041,BrandA Gas,Apparel,BrandB,93.33,127.15,26.6,33.82000000000001,Budget
P1042,BrandD Economic,Apparel,BrandB,137.9,190.98,27.79,53.079999999999984,Mid-Range
P1043,BrandC Apply,Personal Care,BrandC,198.11,321.82,38.44,123.70999999999998,Premium
P1044,BrandD Relationship,Apparel,BrandC,17.17,32.81,47.67,15.64,Budget
P1045,BrandA Best,Electronics,BrandC,26.39,35.73,26.14,9.339999999999996,Budget
P1046,BrandA Back,Apparel,BrandD,141.93,206.49,31.27,64.56,Mid-Range
P1047,BrandC Mission,Personal Care,BrandD,79.41,126.31,37.13,46.900000000000006,Budget
P1048,BrandB Almost,Personal Care,BrandB,41.7,60.3,30.85,18.599999999999994,Budget
P1049,BrandC Practice,Personal Care,BrandB,61.25,115.48,46.96,54.230000000000004,Budget
P1050,BrandB Director,Apparel,BrandA,18.99,21.16,10.26,2.1700000000000017,Budget
P1051,BrandD Between,Personal Care,BrandB,21.51,36.09,40.4,14.580000000000002,Budget
P1052,BrandD Goal,Personal Care,BrandD,126.53,190.93,33.73,64.4,Mid-Range
P1053,BrandD Environment,Personal Care,BrandD,74.28,94.13,21.09,19.849999999999994,Budget
P1054,BrandA Box,Personal Care,BrandB,143.87,193.12,25.5,49.25,Mid-Range
P1055,BrandC Red,Electronics,BrandA,115.79,200.83,42.34,85.04,Mid-Range
P1056,BrandA Consumer,Personal Care,BrandA,32.71,57.51,43.12,24.799999999999997,Budget
P1057,BrandC Particularly,Personal Care,BrandA,107.05,176.53,39.36,69.48,Mid-Range
P1058,BrandB Letter,Personal Care,BrandA,138.39,219.39,36.92,81.0,Mid-Range
P1059,BrandC My,Electronics,BrandC,109.33,121.32,9.88,11.989999999999995,Budget
P1060,BrandD Force,Personal Care,BrandC,87.1,171.11,49.1,84.01000000000002,Mid-Range
P1061,BrandC Rate,Home & Kitchen,BrandB,11.89,22.95,48.19,11.059999999999999,Budget
P1062,BrandC New,Home & Kitchen,BrandA,127.71,206.93,38.28,79.22000000000001,Mid-Range
P1063,BrandA Game,Home & Kitchen,BrandA,60.93,71.55,14.84,10.619999999999997,Budget
P1064,BrandA After,Home & Kitchen,BrandC,30.85,41.74,26.09,10.89,Budget
P1065,BrandC Seem,Electronics,BrandD,122.75,235.57,47.89,112.82,Mid-Range
P1066,BrandB Human,Personal Care,BrandC,162.53,217.0,25.1,54.47,Mid-Range
P1067,BrandB Move,Personal Care,BrandB,160.88,301.78,46.69,140.89999999999998,Premium
P1068,BrandC Throughout,Electronics,BrandB,121.13,222.82,45.64,101.69,Mid-Range
P1069,BrandD And,Personal Care,BrandD,51.4,76.9,33.16,25.500000000000007,Budget
P1070,BrandB Gas,Apparel,BrandC,15.59,20.86,25.26,5.27,Budget
P1071,BrandA Across,Electronics,BrandB,95.48,145.95,34.58,50.469999999999985,Budget
P1072,BrandD Pay,Apparel,BrandD,138.28,200.65,31.08,62.370000000000005,Mid-Range
P1073,BrandC Not,Apparel,BrandD,7.31,14.14,48.3,6.830000000000001,Budget
P1074,BrandD Contain,Personal Care,BrandC,192.54,330.13,41.68,137.59,Premium
P1075,BrandA Those,Electronics,BrandC,191.46,285.01,32.82,93.54999999999998,Mid-Range
P1076,BrandC Enjoy,Home & Kitchen,BrandC,57.08,67.84,15.86,10.760000000000005,Budget
P1077,BrandD Affect,Personal Care,BrandB,148.19,241.53,38.65,93.34,Mid-Range
P1078,BrandB Recognize,Home & Kitchen,BrandB,66.09,73.33,9.87,7.239999999999995,Budget
P1079,BrandA New,Electronics,BrandA,85.19,133.98,36.42,48.78999999999999,Budget
P1080,BrandD American,Home & Kitchen,BrandB,146.42,194.26,24.63,47.84,Mid-Range
P1081,BrandA Compare,Electronics,BrandA,16.09,26.3,38.82,10.21,Budget
P1082,BrandB Financial,Electronics,BrandA,21.85,35.93,39.19,14.079999999999998,Budget
P1083,BrandD Part,Apparel,BrandA,140.65,186.78,24.7,46.129999999999995,Mid-Range
P1084,BrandD Man,Electronics,BrandD,184.93,249.42,25.86,64.48999999999998,Mid-Range
P1085,BrandD Media,Home & Kitchen,BrandC,36.58,42.67,14.27,6.090000000000003,Budget
P1086,BrandA Language,Personal Care,BrandD,69.87,80.63,13.34,10.759999999999991,Budget
P1087,BrandC Drive,Apparel,BrandD,18.53,36.72,49.54,18.189999999999998,Budget
P1088,BrandB Back,Personal Care,BrandB,130.87,156.73,16.5,25.859999999999985,Mid-Range
P1089,BrandD Song,Apparel,BrandA,182.96,319.06,42.66,136.1,Premium
P1090,BrandA This,Electronics,BrandA,18.73,32.87,43.02,14.139999999999997,Budget
P1091,BrandD Not,Electronics,BrandD,34.03,57.04,40.34,23.009999999999998,Budget
P1092,BrandA Himself,Personal Care,BrandC,34.56,48.28,28.42,13.719999999999999,Budget
P1093,BrandD Hand,Electronics,BrandD,98.24,143.78,31.67,45.540000000000006,Budget
P1094,BrandA Vote,Apparel,BrandA,79.96,137.56,41.87,57.60000000000001,Budget
P1095,BrandD Concern,Electronics,BrandC,70.02,96.11,27.15,26.090000000000003,Budget
P1096,BrandA Here,Electronics,BrandC,109.25,214.66,49.11,105.41,Mid-Range
P1097,BrandA Executive,Personal Care,BrandC,131.32,165.33,20.57,34.01000000000002,Mid-Range
P1098,BrandA Support,Personal Care,BrandB,63.28,91.83,31.09,28.549999999999997,Budget
P1099,BrandA When,Home & Kitchen,BrandD,21.55,35.98,40.11,14.429999999999996,Budget
P1100,BrandB Standard,Apparel,BrandA,42.65,74.54,42.78,31.890000000000008,Budget
P1101,BrandB Term,Personal Care,BrandD,17.28,27.41,36.96,10.129999999999999,Budget
P1102,BrandC Up,Personal Care,BrandD,193.48,215.69,10.3,22.210000000000008,Mid-Range
P1103,BrandC Major,Electronics,BrandC,158.62,180.59,12.17,21.97,Mid-Range
P1104,BrandA Reason,Apparel,BrandD,188.32,354.64,46.9,166.32,Premium
P1105,BrandB Important,Apparel,BrandA,12.19,14.96,18.52,2.7700000000000014,Budget
P1106,BrandA Interest,Personal Care,BrandA,52.32,88.1,40.61,35.779999999999994,Budget
P1107,BrandA Too,Apparel,BrandA,181.41,333.55,45.61,152.14000000000001,Premium
P1108,BrandA Send,Personal Care,BrandD,167.89,194.34,13.61,26.450000000000017,Mid-Range
P1109,BrandA Detail,Electronics,BrandD,121.02,200.18,39.54,79.16000000000001,Mid-Range
P1110,BrandA Trip,Apparel,BrandD,70.78,131.11,46.01,60.33000000000001,Budget
P1111,BrandD Magazine,Home & Kitchen,BrandA,195.29,316.05,38.21,120.76000000000002,Premium
P1112,BrandB Outside,Home & Kitchen,BrandB,154.02,251.63,38.79,97.60999999999999,Mid-Range
P1113,BrandC Usually,Electronics,BrandA,58.41,104.07,43.87,45.66,Budget
P1114,BrandB Strong,Home & Kitchen,BrandB,90.54,175.02,48.27,84.48,Mid-Range
P1115,BrandA Become,Apparel,BrandD,159.26,265.8,40.08,106.54000000000002,Mid-Range
P1116,BrandD Hard,Apparel,BrandA,176.53,207.01,14.72,30.47999999999999,Mid-Range
P1117,BrandA Until,Apparel,BrandA,142.81,233.4,38.81,90.59,Mid-Range
P1118,BrandC Total,Personal Care,BrandD,140.01,179.99,22.21,39.98000000000002,Mid-Range
P1119,BrandC Street,Personal Care,BrandD,51.65,64.93,20.45,13.280000000000008,Budget
P1120,BrandA City,Apparel,BrandD,124.35,146.64,15.2,22.289999999999992,Budget
P1121,BrandC Wife,Home & Kitchen,BrandD,5.89,7.73,23.8,1.8400000000000007,Budget
P1122,BrandA Push,Electronics,BrandC,173.23,344.4,49.7,171.17,Premium
P1123,BrandB Choice,Personal Care,BrandB,58.9,75.06,21.53,16.160000000000004,Budget
P1124,BrandB Road,Personal Care,BrandD,39.38,67.07,41.29,27.68999999999999,Budget
P1125,BrandA Box,Electronics,BrandC,60.59,90.35,32.94,29.75999999999999,Budget
P1126,BrandC Paper,Personal Care,BrandA,25.36,29.09,12.82,3.7300000000000004,Budget
P1127,BrandB Daughter,Apparel,BrandA,99.59,119.95,16.97,20.36,Budget
P1128,BrandB Simply,Personal Care,BrandC,86.72,153.7,43.58,66.97999999999999,Mid-Range
P1129,BrandC They,Apparel,BrandA,68.6,81.51,15.84,12.91000000000001,Budget
P1130,BrandD Experience,Apparel,BrandD,178.82,208.54,14.25,29.72,Mid-Range
P1131,BrandD Represent,Electronics,BrandD,33.26,64.36,48.32,31.1,Budget
P1132,BrandD Open,Apparel,BrandD,77.83,117.68,33.86,39.85000000000001,Budget
P1133,BrandB Care,Home & Kitchen,BrandC,44.43,53.96,17.66,9.530000000000001,Budget
P1134,BrandA Goal,Home & Kitchen,BrandB,26.67,40.51,34.16,13.839999999999996,Budget
P1135,BrandD Call,Apparel,BrandD,47.87,65.37,26.77,17.500000000000007,Budget
P1136,BrandB Parent,Apparel,BrandB,21.86,40.91,46.57,19.049999999999997,Budget
P1137,BrandD Region,Apparel,BrandD,168.21,227.29,25.99,59.079999999999984,Mid-Range
P1138,BrandD Any,Apparel,BrandB,68.82,111.59,38.33,42.77000000000001,Budget
P1139,BrandB Condition,Electronics,BrandD,196.14,222.83,11.98,26.690000000000026,Mid-Range
P1140,BrandD Research,Electronics,BrandD,108.57,166.26,34.7,57.69,Mid-Range
P1141,BrandA Cut,Personal Care,BrandD,51.9,83.18,37.61,31.28000000000001,Budget
P1142,BrandA Language,Personal Care,BrandB,30.88,42.19,26.81,11.309999999999999,Budget
P1143,BrandA Black,Electronics,BrandD,135.46,168.73,19.72,33.26999999999998,Mid-Range
P1144,BrandD Enough,Electronics,BrandD,95.43,116.88,18.35,21.44999999999999,Budget
P1145,BrandD Likely,Apparel,BrandC,127.23,220.55,42.31,93.32000000000001,Mid-Range
P1146,BrandA Road,Electronics,BrandD,179.22,250.84,28.55,71.62,Mid-Range
P1147,BrandA Stop,Home & Kitchen,BrandD,151.81,262.37,42.14,110.56,Mid-Range
P1148,BrandB Low,Electronics,BrandC,148.47,170.64,12.99,22.169999999999987,Mid-Range
P1149,BrandC Let,Electronics,BrandA,79.68,121.02,34.16,41.33999999999999,Budget
P1150,BrandA Stand,Home & Kitchen,BrandC,39.18,62.8,37.61,23.619999999999997,Budget
P1151,BrandA Radio,Apparel,BrandB,196.34,258.14,23.94,61.79999999999998,Mid-Range
P1152,BrandA Several,Personal Care,BrandB,151.87,271.06,43.97,119.19,Mid-Range
P1153,BrandC Air,Home & Kitchen,BrandC,103.2,152.8,32.46,49.60000000000001,Mid-Range
P1154,BrandA Song,Electronics,BrandC,72.32,111.2,34.96,38.88000000000001,Budget
P1155,BrandA My,Personal Care,BrandC,93.14,133.31,30.13,40.17,Budget
P1156,BrandA Probably,Apparel,BrandD,22.03,31.98,31.11,9.95,Budget
P1157,BrandB Than,Home & Kitchen,BrandA,26.33,35.5,25.83,9.170000000000002,Budget
P1158,BrandB Yet,Personal Care,BrandB,175.62,275.48,36.25,99.86000000000001,Mid-Range
P1159,BrandA Open,Home & Kitchen,BrandD,194.07,308.05,37.0,113.98000000000002,Premium
P1160,BrandB Yes,Personal Care,BrandC,86.93,153.34,43.31,66.41,Mid-Range
P1161,BrandA Cost,Home & Kitchen,BrandB,17.28,32.57,46.95,15.29,Budget
P1162,BrandB Put,Home & Kitchen,BrandD,117.85,199.19,40.84,81.34,Mid-Range
P1163,BrandC Sport,Personal Care,BrandD,94.31,151.89,37.91,57.579999999999984,Mid-Range
P1164,BrandC Already,Apparel,BrandC,49.22,70.62,30.3,21.400000000000006,Budget
P1165,BrandC Surface,Electronics,BrandB,73.86,111.55,33.79,37.69,Budget
P1166,BrandB Not,Apparel,BrandC,40.54,50.99,20.49,10.450000000000003,Budget
P1167,BrandB Least,Apparel,BrandB,27.8,55.44,49.86,27.639999999999997,Budget
P1168,BrandB Series,Personal Care,BrandC,77.09,99.03,22.15,21.939999999999998,Budget
P1169,BrandA Phone,Home & Kitchen,BrandC,33.85,50.9,33.5,17.049999999999997,Budget
P1170,BrandB Science,Home & Kitchen,BrandA,184.48,270.1,31.7,85.62000000000003,Mid-Range
P1171,BrandD Tax,Apparel,BrandD,185.92,230.62,19.38,44.70000000000002,Mid-Range
P1172,BrandC Break,Home & Kitchen,BrandD,179.72,354.52,49.31,174.79999999999998,Premium
P1173,BrandB Each,Personal Care,BrandC,139.38,245.1,43.13,105.72,Mid-Range
P1174,BrandA Road,Apparel,BrandA,65.08,95.11,31.57,30.03,Budget
P1175,BrandB Him,Personal Care,BrandC,23.03,26.47,13.0,3.4399999999999977,Budget
P1176,BrandB Young,Apparel,BrandC,43.16,50.72,14.91,7.560000000000002,Budget
P1177,BrandD Together,Electronics,BrandD,42.92,59.49,27.85,16.57,Budget
P1178,BrandA Record,Home & Kitchen,BrandD,33.85,63.25,46.48,29.4,Budget
P1179,BrandC Movement,Personal Care,BrandC,7.38,10.41,29.11,3.0300000000000002,Budget
P1180,BrandC Agency,Personal Care,BrandA,47.06,89.37,47.34,42.31,Budget
P1181,BrandD Certain,Personal Care,BrandC,36.94,64.84,43.03,27.900000000000006,Budget
P1182,BrandD Measure,Personal Care,BrandB,167.92,275.08,38.96,107.16,Mid-Range
P1183,BrandB Analysis,Apparel,BrandC,97.55,183.47,46.83,85.92,Mid-Range
P1184,BrandC Pressure,Electronics,BrandD,22.25,32.67,31.89,10.420000000000002,Budget
P1185,BrandC Hold,Personal Care,BrandB,113.38,197.19,42.5,83.81,Mid-Range
P1186,BrandB Activity,Apparel,BrandB,167.3,227.61,26.5,60.31,Mid-Range
P1187,BrandD From,Electronics,BrandC,167.74,230.39,27.19,62.64999999999998,Mid-Range
P1188,BrandD Before,Apparel,BrandA,159.29,197.3,19.27,38.01000000000002,Mid-Range
P1189,BrandC Cost,Personal Care,BrandA,132.49,252.18,47.46,119.69,Mid-Range
P1190,BrandD No,Apparel,BrandD,181.82,305.51,40.49,123.69,Premium
P1191,BrandA Ability,Electronics,BrandC,101.14,199.61,49.33,98.47000000000001,Mid-Range
P1192,BrandC Tend,Personal Care,BrandD,174.33,290.29,39.95,115.96000000000001,Mid-Range
P1193,BrandD Tax,Electronics,BrandC,104.94,169.77,38.19,64.83000000000001,Mid-Range
P1194,BrandC Something,Apparel,BrandA,33.5,50.75,33.99,17.25,Budget
P1195,BrandB Challenge,Home & Kitchen,BrandB,15.31,21.82,29.84,6.51,Budget
P1196,BrandC Better,Electronics,BrandC,61.87,103.64,40.3,41.77,Budget
P1197,BrandA Own,Apparel,BrandB,154.11,252.57,38.98,98.45999999999998,Mid-Range
P1198,BrandB Your,Home & Kitchen,BrandC,166.23,285.33,41.74,119.1,Mid-Range
P1199,BrandC Door,Home & Kitchen,BrandC,23.69,38.43,38.36,14.739999999999998,Budget
